feature_name,feature_importance,rank
ic.eps.ratio,0.09688167206590924,1
ic.eps.max,0.09053803497524515,2
ic.eps.s,0.08554861519297359,3
ela_meta.lin_simple.coef.max_by_min,0.04627169175470764,4
ela_distr.kurtosis,0.045020662765599934,5
ela_meta.quad_simple.cond,0.04476385642901746,6
ela_distr.number_of_peaks,0.034728102006392876,7
pca.expl_var.cor_init,0.03460081681593663,8
ela_distr.skewness,0.031956223220627224,9
ela_level.lda_qda_10,0.028704370871088902,10
ela_level.qda_mda_50,0.027830677537006993,11
ic.h.max,0.027668171902551168,12
ela_level.lda_mda_25,0.027172009811775755,13
ela_level.mmce_lda_10,0.025939125939171876,14
pca.expl_var_PC1.cor_x,0.025698012721119243,15
ela_level.lda_qda_25,0.02512405295857759,16
nbc.nn_nb.sd_ratio,0.024889976573026423,17
ela_level.lda_mda_50,0.02393566165375653,18
ela_level.mmce_mda_10,0.023826821950045717,19
ela_meta.lin_simple.intercept,0.022834242599623498,20
nbc.nn_nb.cor,0.021323832388612976,21
ela_level.qda_mda_10,0.02080065302856841,22
nbc.nb_fitness.cor,0.02068180886771467,23
nbc.dist_ratio.coeff_var,0.020021412138619583,24
ic.m0,0.01993781089785601,25
ela_meta.quad_simple.adj_r2,0.019767875881114567,26
ela_meta.lin_simple.coef.max,0.018373293761577942,27
disp.diff_mean_25,0.01766883645884595,28
nbc.nn_nb.mean_ratio,0.017036584196354048,29
disp.ratio_median_25,0.016962854843838113,30
ela_level.mmce_qda_10,0.016948466794196395,31
ela_level.qda_mda_25,0.01629524257385769,32
pca.expl_var_PC1.cor_init,0.016074716355986653,33
disp.diff_median_25,0.015869673380573816,34
ela_meta.lin_simple.adj_r2,0.015846343451364053,35
ela_level.lda_mda_10,0.015659344340352998,36
ela_level.mmce_qda_50,0.01540735938786851,37
disp.ratio_mean_25,0.015192470349185418,38
disp.diff_mean_02,0.014851385212258943,39
disp.ratio_median_02,0.014586018941716542,40
ela_level.mmce_mda_25,0.014463476762825266,41
ela_meta.quad_w_interact.adj_r2,0.014422625325713971,42
ela_level.mmce_lda_50,0.014414744694461098,43
disp.diff_mean_05,0.014297691593075182,44
disp.ratio_mean_10,0.01427962271518872,45
disp.ratio_median_10,0.014133379371711738,46
ela_level.mmce_lda_25,0.014001965068571938,47
disp.ratio_mean_05,0.013767146963716082,48
ela_level.lda_qda_50,0.01367129526139243,49
ela_level.mmce_qda_25,0.013578626221303155,50
disp.diff_mean_10,0.013533998696207064,51
disp.ratio_mean_02,0.013125290756258283,52
disp.diff_median_10,0.012785279716782645,53
disp.diff_median_05,0.012771364889349207,54
ela_meta.lin_w_interact.adj_r2,0.012712070496896212,55
ela_meta.lin_simple.coef.min,0.012687812201141832,56
ela_level.mmce_mda_50,0.011746044429216179,57
disp.ratio_median_05,0.010786331726499523,58
pca.expl_var_PC1.cov_init,0.010043292769624393,59
disp.diff_median_02,0.00978933292109295,60
pca.expl_var.cov_init,0.009691823051999294,61
